"ID","DeviceID","TTL","TransmissionPower","TransmissionsNumber","IntervalTime","TTLResidue","Delay"
"628","2","2","1","3","1","2","14193637.00"
"629","3","2","1","3","1","1","14628458.00"
"630","1","2","1","3","1","2","15173792.00"
"631","1","2","1","3","1","2","15623425.00"
"632","2","2","1","3","1","2","16043879.00"
"633","3","2","1","3","1","1","16084516.00"
"634","1","2","1","3","1","2","14712577.00"
"635","2","2","1","3","1","2","14753778.00"
"636","3","2","1","3","1","1","15373764.00"
"637","1","2","1","3","1","2","19458569.00"
"638","3","2","1","3","1","1","20664200.00"
"639","2","2","1","3","1","2","10610162.00"
"640","1","2","1","3","1","2","10650699.00"
"641","2","2","1","3","1","2","11734405.00"
"642","1","2","1","3","1","2","11774955.00"
"643","3","2","1","3","1","1","12618285.00"
"644","2","2","1","3","2","2","8723743.00"
"645","1","2","1","3","2","1","8764970.00"
"646","3","2","1","3","2","0","9602149.00"
"647","2","2","1","3","2","2","8753381.00"
"648","1","2","1","3","2","1","8794446.00"
"649","3","2","1","3","2","0","9653116.00"
"650","2","2","1","3","2","2","10183607.00"
"651","1","2","1","3","2","1","10224858.00"
"652","3","2","1","3","2","1","11303353.00"
"653","1","2","1","3","2","2","12931211.00"
"654","2","2","1","3","2","2","12972442.00"
"655","2","2","1","3","2","2","14017703.00"
"656","1","2","1","3","2","1","14058941.00"
"657","3","2","1","3","2","1","15362849.00"
"658","2","2","1","3","2","2","19841007.00"
"659","1","2","1","3","2","1","19882332.00"
"660","3","2","1","3","2","1","20753743.00"
"661","2","2","1","3","2","2","10963687.00"
"662","1","2","1","3","2","1","11004926.00"
"663","3","2","1","3","2","0","11743428.00"
"664","2","2","1","3","2","2","12314834.00"
"665","1","2","1","3","2","2","12635431.00"
"666","3","2","1","3","2","1","13165409.00"
"667","2","2","1","3","2","2","13742814.00"
"668","1","2","1","3","2","1","13784060.00"
"669","3","2","1","3","2","1","14743697.00"
"670","1","2","1","3","2","2","13862764.00"
"671","2","2","1","3","2","2","13904526.00"
"672","3","2","1","3","2","1","14302246.00"
"673","2","2","1","3","2","2","15333506.00"
"674","1","2","1","3","2","1","16213825.00"
"675","2","2","1","3","2","2","15454138.00"
"676","1","2","1","3","2","2","15880105.00"
"677","3","2","1","3","2","1","15920645.00"
"678","1","2","1","3","2","2","16860596.00"
"679","2","2","1","3","2","2","16901830.00"
"680","3","2","1","3","2","1","17514163.00"
"681","1","2","1","3","2","2","18291999.00"
"682","2","2","1","3","2","2","18333238.00"
"683","3","2","1","3","2","1","19383798.00"
"684","2","2","1","3","2","2","18442278.00"
"685","1","2","1","3","2","1","18882065.00"
"686","3","2","1","3","2","1","19443532.00"
"687","1","2","1","3","2","2","12371682.00"
"688","2","2","1","3","2","2","12412834.00"
"689","2","2","1","3","2","2","12933459.00"
"690","1","2","1","3","2","2","13247959.00"
"691","3","2","1","3","2","1","13691878.00"
"692","2","2","1","3","2","2","14103730.00"
"693","1","2","1","3","2","1","14752844.00"
"694","3","2","1","3","2","1","15223496.00"
"695","2","2","1","3","2","2","14343402.00"
"696","1","2","1","3","2","1","14384641.00"
"697","3","2","1","3","2","1","15023601.00"
"698","2","2","1","3","2","2","16123471.00"
"699","1","2","1","3","2","2","16223725.00"
"700","3","2","1","3","2","1","16565546.00"
"701","2","2","1","3","2","2","15952421.00"
"702","3","2","1","3","2","0","16713897.00"
"703","1","2","1","3","2","1","17253678.00"
"704","2","2","1","3","2","2","17403261.00"
"705","3","2","1","3","2","1","17843056.00"
"706","1","2","1","3","2","2","17883689.00"
"707","2","2","1","3","2","2","17862350.00"
"708","1","2","1","3","2","1","18003940.00"
"709","1","2","1","3","2","2","18982970.00"
"710","2","2","1","3","2","2","19024292.00"
"711","3","2","1","3","2","1","19638056.00"
"712","2","2","1","3","2","2","19342962.00"
"713","3","2","1","3","2","1","19774232.00"
"714","1","2","1","3","3","1","9523481.00"
"715","2","2","1","3","3","2","10083657.00"
"716","3","2","1","3","3","1","10403246.00"
"717","2","2","1","3","3","2","9174203.00"
"718","3","2","1","3","3","1","9407416.00"
"719","1","2","1","3","3","0","10053759.00"
"720","1","2","1","3","3","2","10662167.00"
"721","2","2","1","3","3","1","10703410.00"
"722","3","2","1","3","3","1","11560250.00"
"723","1","2","1","3","3","2","13214379.00"
"724","2","2","1","3","3","2","13255613.00"
"725","3","2","1","3","3","1","13653306.00"
"726","1","2","1","3","3","2","14843032.00"
"727","2","2","1","3","3","2","15174788.00"
"728","3","2","1","3","3","1","15935193.00"
"729","1","2","1","3","3","1","9742935.00"
"730","2","2","1","3","3","2","10183848.00"
"731","3","2","1","3","3","1","10719716.00"
"732","1","2","1","3","3","1","11103426.00"
"733","3","2","1","3","3","0","11543874.00"
"734","2","2","1","3","3","2","11983817.00"
"735","1","2","1","3","3","2","12513267.00"
"736","2","2","1","3","3","2","12725223.00"
"737","3","2","1","3","3","1","13062332.00"
"738","1","2","1","3","3","1","13983344.00"
"739","2","2","1","3","3","2","14183849.00"
"740","2","2","1","3","3","1","14204259.00"
"741","3","2","1","3","3","1","14612705.00"
"742","1","2","1","3","3","2","14964882.00"
"743","1","2","1","3","3","2","15563542.00"
"744","2","2","1","3","3","2","15673283.00"
"745","3","2","1","3","3","1","16112933.00"
"746","2","2","1","3","3","2","16023606.00"
"747","1","2","1","3","3","2","16363778.00"
"748","2","2","1","3","3","2","17162635.00"
"749","1","2","1","3","3","1","17382734.00"
"750","3","2","1","3","3","1","17936471.00"
"751","1","2","1","3","3","1","18623689.00"
"752","2","2","1","3","3","2","19063858.00"
"753","3","2","1","3","3","1","19604340.00"
"754","2","2","1","3","3","2","18722778.00"
"755","1","2","1","3","3","1","18763418.00"
"756","3","2","1","3","3","0","19599850.00"
"757","1","2","1","3","3","1","13353859.00"
"758","2","2","1","3","3","2","13473902.00"
"759","3","2","1","3","3","1","14133775.00"
"760","1","2","1","3","3","1","13063610.00"
"761","2","2","1","3","3","2","13479973.00"
"762","3","2","1","3","3","1","13520602.00"
"763","2","2","1","3","3","2","14484832.00"
"764","3","2","1","3","3","1","14934076.00"
"765","1","2","1","3","3","1","15373537.00"
"766","1","2","1","3","3","2","14734368.00"
"767","2","2","1","3","3","2","15151988.00"
"768","3","2","1","3","3","1","15613736.00"
"769","1","2","1","3","3","2","14843534.00"
"770","2","2","1","3","3","2","15060048.00"
"771","1","2","1","3","3","2","16613406.00"
"772","2","2","1","3","3","2","16722713.00"
"773","3","2","1","3","3","1","17593552.00"
"774","2","2","1","3","3","2","16734879.00"
"775","1","2","1","3","3","1","16776252.00"
"776","3","2","1","3","3","1","17313726.00"
"777","2","2","1","3","3","2","21970056.00"
"778","1","2","1","3","3","1","22011550.00"
"779","3","2","1","3","3","0","22505149.00"
"780","2","2","1","3","3","2","13283421.00"
"781","1","2","1","3","3","1","13324837.00"
"782","3","2","1","3","3","1","14156946.00"
"783","2","2","1","3","3","2","14734235.00"
"784","3","2","1","3","3","1","15213745.00"
"785","1","2","1","3","3","0","15613433.00"
"786","2","2","1","3","4","2","7961823.00"
"787","1","2","1","3","4","2","8404049.00"
"788","3","2","1","3","4","1","8844100.00"
"789","2","2","1","3","4","2","8224052.00"
"790","3","2","1","3","4","1","8884154.00"
"791","1","2","1","3","4","2","9223244.00"
"792","1","2","1","3","4","1","9574313.00"
"793","2","2","1","3","4","2","9673603.00"
"794","3","2","1","3","4","0","10553676.00"
"795","2","2","1","3","4","2","13319793.00"
"796","3","2","1","3","4","1","13764118.00"
"797","1","2","1","3","4","1","14103550.00"
"798","2","2","1","3","4","2","13433331.00"
"799","3","2","1","3","4","1","13873690.00"
"800","1","2","1","3","4","2","14402136.00"
"801","1","2","1","3","4","2","10263651.00"
"802","3","2","1","3","4","1","10683543.00"
"803","2","2","1","3","4","2","11449401.00"
"804","2","2","1","3","4","2","10373533.00"
"805","3","2","1","3","4","1","10914136.00"
"806","1","2","1","3","4","2","11350795.00"
"807","2","2","1","3","4","1","11843951.00"
"808","1","2","1","3","4","2","11923052.00"
"809","3","2","1","3","4","0","12283416.00"
"810","1","2","1","3","4","2","13352509.00"
"811","2","2","1","3","4","0","13417235.00"
"812","3","2","1","3","4","1","14092937.00"
"813","2","2","1","3","4","2","13371306.00"
"814","1","2","1","3","4","1","13412718.00"
"815","3","2","1","3","4","0","14023225.00"
"816","2","2","1","3","4","1","14812430.00"
"817","1","2","1","3","4","2","15016476.00"
"818","2","2","1","3","4","2","16153444.00"
"819","3","2","1","3","4","1","16594962.00"
"820","2","2","1","3","4","2","16413615.00"
"821","3","2","1","3","4","1","16953442.00"
"822","1","2","1","3","4","0","17393702.00"
"823","2","2","1","3","4","2","17894230.00"
"824","1","2","1","3","4","1","18333723.00"
"825","3","2","1","3","4","0","18874518.00"
"826","2","2","1","3","4","2","17983640.00"
"827","1","2","1","3","4","1","18323728.00"
"828","3","2","1","3","4","0","18423683.00"
"829","2","2","1","3","4","2","11952296.00"
"830","1","2","1","3","4","2","12048177.00"
"831","3","2","1","3","4","1","12833464.00"
"832","2","2","1","3","4","2","13402601.00"
"833","1","2","1","3","4","1","13943167.00"
"834","3","2","1","3","4","1","14383398.00"
"835","2","2","1","3","4","2","15294104.00"
"836","1","2","1","3","4","2","15609823.00"
"837","3","2","1","3","4","1","15943812.00"
"838","2","2","1","3","4","2","16353454.00"
"839","1","2","1","3","4","2","16437978.00"
"840","3","2","1","3","4","1","17094015.00"
"841","2","2","1","3","4","2","16563503.00"
"842","1","2","1","3","4","2","16792251.00"
"843","3","2","1","3","4","1","17443574.00"
"844","1","2","1","3","4","2","20593408.00"
"845","2","2","1","3","4","2","20713588.00"
"846","3","2","1","3","4","1","21025217.00"
"847","2","2","1","3","4","2","10734220.00"
"848","1","2","1","3","4","2","10853659.00"
"849","3","2","1","3","4","1","11164822.00"
"850","2","2","1","3","4","1","12213802.00"
"851","1","2","1","3","4","2","12513791.00"
"852","3","2","1","3","4","1","13091672.00"
"853","2","2","1","3","4","2","15083442.00"
"854","1","2","1","3","4","1","15423797.00"
"855","3","2","1","3","4","1","16283366.00"
"856","2","2","1","3","4","0","16773533.00"
"857","3","2","1","3","4","1","17148342.00"
"858","2","2","1","3","5","2","9078907.00"
"859","1","2","1","3","5","1","9120228.00"
"860","3","2","1","3","5","2","9517036.00"
"861","2","2","1","3","5","2","8893287.00"
"862","3","2","1","3","5","1","9433708.00"
"863","1","2","1","3","5","2","9775242.00"
"864","2","2","1","3","5","2","10423106.00"
"865","1","2","1","3","5","1","10763771.00"
"866","3","2","1","3","5","1","11422887.00"
"867","2","2","1","3","5","2","13093415.00"
"868","1","2","1","3","5","2","13183951.00"
"869","3","2","1","3","5","1","14066357.00"
"870","1","2","1","3","5","2","20934603.00"
"871","2","2","1","3","5","1","20976102.00"
"872","3","2","1","3","5","1","21403862.00"
"873","2","2","1","3","5","1","9503394.00"
"874","1","2","1","3","5","2","10485969.00"
"875","3","2","1","3","5","1","10663700.00"
"876","1","2","1","3","5","1","11568204.00"
"877","3","2","1","3","5","2","12214437.00"
"878","2","2","1","3","5","2","12348233.00"
"879","2","2","1","3","5","2","12694849.00"
"880","1","2","1","3","5","1","13133474.00"
"881","3","2","1","3","5","1","13571967.00"
"882","2","2","1","3","5","2","12573591.00"
"883","1","2","1","3","5","1","13013728.00"
"884","3","2","1","3","5","1","13574619.00"
"885","2","2","1","3","5","2","12947954.00"
"886","1","2","1","3","5","1","13503714.00"
"887","3","2","1","3","5","1","14264117.00"
"888","1","2","1","3","5","1","14513991.00"
"889","2","2","1","3","5","0","14554715.00"
"890","3","2","1","3","5","2","14973726.00"
"891","2","2","1","3","5","2","15613781.00"
"892","3","2","1","3","5","1","16153646.00"
"893","1","2","1","3","5","2","16381411.00"
"894","2","2","1","3","5","2","22252145.00"
"895","1","2","1","3","5","2","22666603.00"
"896","3","2","1","3","5","1","22903713.00"
"897","2","2","1","3","5","2","13736168.00"
"898","3","2","1","3","5","1","14282090.00"
"899","1","2","1","3","5","1","15042034.00"
"900","2","2","1","3","5","2","13853479.00"
"901","1","2","1","3","5","1","13987009.00"
"902","3","2","1","3","5","0","14733543.00"
"903","2","2","1","3","5","2","12350064.00"
"904","1","2","1","3","5","1","12693763.00"
"905","2","2","1","3","5","2","12743386.00"
"906","1","2","1","3","5","2","13161324.00"
"907","3","2","1","3","5","2","13202135.00"
"908","2","2","1","3","5","2","19844963.00"
"909","1","2","1","3","5","1","20285560.00"
"910","3","2","1","3","5","0","20722880.00"
"911","2","2","1","3","5","2","9635227.00"
"912","1","2","1","3","5","1","10073472.00"
"913","3","2","1","3","5","0","10614219.00"
"914","2","2","1","3","5","2","9753066.00"
"915","1","2","1","3","5","1","10070265.00"
"916","3","2","1","3","5","1","10633176.00"
"917","2","2","1","3","5","2","11209577.00"
"918","1","2","1","3","5","1","11442728.00"
"919","3","2","1","3","5","0","12318216.00"
"920","2","2","1","3","5","2","11862518.00"
"921","1","2","1","3","5","1","12191333.00"
"922","3","2","1","3","5","0","12739674.00"
"923","2","2","1","3","5","2","14013699.00"
"924","1","2","1","3","5","1","14453743.00"
"925","3","2","1","3","5","0","14899539.00"
"926","1","2","1","3","5","1","15463721.00"
"927","3","2","1","3","5","0","16195914.00"
"928","2","2","1","3","5","2","16853268.00"
"929","1","2","1","3","5","1","16993779.00"
"930","3","2","1","3","5","1","17734015.00"
"931","2","2","1","3","5","1","12482213.00"
"932","1","2","1","3","5","2","12663088.00"
"933","3","2","1","3","5","1","13022970.00"
"934","2","2","1","5","1","2","10103618.00"
"935","1","2","1","5","1","1","10742914.00"
"936","3","2","1","5","1","0","10783638.00"
"937","2","2","1","5","1","2","16483624.00"
"938","1","2","1","5","1","2","16525124.00"
"939","3","2","1","5","1","1","17799914.00"
"940","2","2","1","5","1","2","10713695.00"
"941","3","2","1","5","1","2","11374513.00"
"942","1","2","1","5","1","1","12673943.00"
"943","2","2","1","5","1","2","15462004.00"
"944","1","2","1","5","1","2","15902065.00"
"945","3","2","1","5","1","2","16121994.00"
"946","1","2","1","5","1","2","17453523.00"
"947","2","2","1","5","1","2","17973697.00"
"948","3","2","1","5","1","1","18867739.00"
"949","2","2","1","5","1","2","14103662.00"
"950","1","2","1","5","1","1","14145173.00"
"951","3","2","1","5","1","0","14653507.00"
"952","2","2","1","5","1","2","15434072.00"
"953","1","2","1","5","1","2","15933895.00"
"954","3","2","1","5","1","1","16853815.00"
"955","1","2","1","5","1","0","24819697.00"
"956","2","2","1","5","1","2","25405031.00"
"957","3","2","1","5","1","1","25447380.00"
"958","1","2","1","5","1","1","19003785.00"
"959","2","2","1","5","1","2","19462819.00"
"960","3","2","1","5","1","1","19883742.00"
"961","1","2","1","5","1","2","19693696.00"
"962","2","2","1","5","1","2","20193864.00"
"963","3","2","1","5","1","1","20335095.00"
"964","2","2","1","5","1","2","23205745.00"
"965","1","2","1","5","1","2","23247154.00"
"966","3","2","1","5","1","1","24093249.00"
"967","2","2","1","5","1","2","25903651.00"
"968","1","2","1","5","1","1","25945063.00"
"969","3","2","1","5","1","1","26663545.00"
"970","2","2","1","5","1","2","27533334.00"
"971","1","2","1","5","1","1","27979276.00"
"972","3","2","1","5","1","0","28652713.00"
"973","2","2","1","5","1","2","20411568.00"
"974","1","2","1","5","1","1","20834379.00"
"975","3","2","1","5","1","1","21748715.00"
"976","2","2","1","5","1","2","29776867.00"
"977","1","2","1","5","1","1","30438602.00"
"978","3","2","1","5","1","0","30899912.00"
"979","2","2","1","5","1","2","19473618.00"
"980","3","2","1","5","1","1","20023874.00"
"981","1","2","1","5","1","1","20690205.00"
"982","2","2","1","5","1","2","19163512.00"
"983","1","2","1","5","1","1","19603755.00"
"984","3","2","1","5","1","1","20483185.00"
"985","2","2","1","5","1","2","24924527.00"
"986","1","2","1","5","1","1","25583363.00"
"987","3","2","1","5","1","1","26250357.00"
"988","2","2","1","5","1","2","19003482.00"
"989","1","2","1","5","1","1","19143710.00"
"990","3","2","1","5","1","0","20324450.00"
"991","2","2","1","5","2","2","14303668.00"
"992","1","2","1","5","2","2","14345080.00"
"993","3","2","1","5","2","1","15623572.00"
"994","2","2","1","5","2","2","15753679.00"
"995","1","2","1","5","2","2","16267687.00"
"996","3","2","1","5","2","1","16612270.00"
"997","2","2","1","5","2","2","17481121.00"
"998","1","2","1","5","2","2","17522534.00"
"999","3","2","1","5","2","1","18148851.00"
"1000","2","2","1","5","2","2","20823667.00"
"1001","1","2","1","5","2","2","21464070.00"
"1002","3","2","1","5","2","1","21504794.00"
"1003","1","2","1","5","2","2","21921804.00"
"1004","2","2","1","5","2","2","21963216.00"
"1005","3","2","1","5","2","1","22693842.00"
"1006","1","2","1","5","2","2","16024980.00"
"1007","2","2","1","5","2","2","16066389.00"
"1008","3","2","1","5","2","1","16923766.00"
"1009","2","2","1","5","2","2","16391612.00"
"1010","1","2","1","5","2","2","16432422.00"
"1011","3","2","1","5","2","1","17478464.00"
"1012","2","2","1","5","2","2","18131911.00"
"1013","1","2","1","5","2","1","18793849.00"
"1014","3","2","1","5","2","0","19353994.00"
"1015","2","2","1","5","2","2","19262924.00"
"1016","1","2","1","5","2","1","19483867.00"
"1017","3","2","1","5","2","1","20569842.00"
"1018","2","2","1","5","2","2","20713509.00"
"1019","1","2","1","5","2","1","21348151.00"
"1020","3","2","1","5","2","0","21393677.00"
"1021","2","2","1","5","2","2","22124570.00"
"1022","1","2","1","5","2","2","22536935.00"
"1023","2","2","1","5","2","2","27601657.00"
"1024","1","2","1","5","2","2","27643156.00"
"1025","3","2","1","5","2","1","29253731.00"
"1026","2","2","1","5","2","2","21033587.00"
"1027","1","2","1","5","2","1","21481394.00"
"1028","3","2","1","5","2","0","22493588.00"
"1029","2","2","1","5","2","2","24453433.00"
"1030","1","2","1","5","2","1","24909885.00"
"1031","3","2","1","5","2","1","25112602.00"
"1032","1","2","1","5","2","1","25933670.00"
"1033","2","2","1","5","2","2","26435464.00"
"1034","3","2","1","5","2","0","26615043.00"
"1035","2","2","1","5","3","2","13745307.00"
"1036","1","2","1","5","3","2","13836951.00"
